date,store,item,sales,year,month,quarter,day,day_of_week,day_of_year,week_of_year,is_weekend,lag_7,lag_14,lag_30,lag_90,rolling_mean_7,rolling_mean_30,rolling_std_7,rolling_std_30,forecast_demand,avg_daily_demand,demand_std,safety_stock,reorder_point,current_inventory,inventory_status
2017-12-31,5,6,41,2017,12,4,31,6,365,52,1,41.0,38.0,40.0,45.0,33.42857142857143,37.13333333333333,5.826867164469914,7.035541953163061,41.97421,37.13333333333333,7.035541953163061,30.713585671941313,290.64691900527464,262,Reorder Required
2017-12-31,5,7,45,2017,12,4,31,6,365,52,1,56.0,52.0,40.0,49.0,38.0,37.43333333333333,10.03327796219496,8.198752358126681,44.219765,37.43333333333333,8.198752358126681,35.79156867100249,297.8249020043358,257,Reorder Required
2017-12-31,5,8,67,2017,12,4,31,6,365,52,1,58.0,49.0,63.0,65.0,50.57142857142857,49.3,9.897089519267356,9.307579410499812,58.328873,49.3,9.307579410499812,40.63214170647665,385.7321417064766,286,Reorder Required
2017-12-31,5,9,45,2017,12,4,31,6,365,52,1,42.0,51.0,30.0,39.0,32.57142857142857,32.06666666666667,10.35788174704266,8.614075623685652,37.29122,32.06666666666667,8.614075623685652,37.60465809371014,262.07132476037685,131,Reorder Required
2017-12-31,5,10,50,2017,12,4,31,6,365,52,1,61.0,58.0,61.0,45.0,49.71428571428572,47.333333333333336,6.600865744084679,8.280985004434635,53.889008,47.333333333333336,8.280985004434635,36.1505544384421,367.48388777177547,160,Reorder Required
2017-12-31,5,11,45,2017,12,4,31,6,365,52,1,46.0,66.0,47.0,41.0,46.0,45.73333333333333,8.246211251235168,10.57626925075006,52.16412,45.73333333333333,10.57626925075006,46.17059408996775,366.30392742330105,102,Reorder Required
2017-12-31,5,12,43,2017,12,4,31,6,365,52,1,48.0,51.0,49.0,57.0,43.42857142857143,43.63333333333333,8.383657572069126,6.172705958537835,49.567005,43.63333333333333,6.172705958537835,26.946884056319185,332.3802173896525,73,Reorder Required
2017-12-31,5,13,57,2017,12,4,31,6,365,52,1,56.0,75.0,54.0,66.0,53.42857142857143,53.63333333333333,6.133436852128958,11.851039044606647,61.23752,53.63333333333333,11.851039044606647,51.73558844808039,427.1689217814137,203,Reorder Required
2017-12-31,5,14,53,2017,12,4,31,6,365,52,1,50.0,36.0,48.0,36.0,44.85714285714285,38.4,10.399175791516198,8.572610755914262,45.65115,38.4,8.572610755914262,37.42364364206584,306.22364364206584,266,Reorder Required
2017-12-31,5,15,71,2017,12,4,31,6,365,52,1,65.0,79.0,54.0,69.0,58.85714285714285,59.36666666666667,8.914941978284892,9.08763211575282,68.39296,59.36666666666667,9.08763211575282,39.67196406479741,455.23863073146407,237,Reorder Required
2017-12-31,5,2,53,2017,12,4,31,6,365,52,1,37.0,64.0,30.0,33.0,34.142857142857146,38.766666666666666,5.014265364224586,9.6514545387026,42.53803,38.766666666666666,9.6514545387026,42.13332502409695,313.49999169076364,173,Reorder Required
2017-12-31,5,47,18,2017,12,4,31,6,365,52,1,18.0,11.0,12.0,11.0,14.142857142857142,14.833333333333334,4.947341758580159,4.579439307144163,16.959448,14.833333333333334,4.579439307144163,19.991494958848694,123.82482829218203,286,Overstock
2017-12-31,3,24,100,2017,12,4,31,6,365,52,1,77.0,71.0,57.0,71.0,74.14285714285714,65.53333333333333,19.056307542198635,14.320791090972564,74.52651,65.53333333333333,14.320791090972564,62.51726547729757,521.2505988106309,90,Reorder Required
2017-12-31,3,22,96,2017,12,4,31,6,365,52,1,94.0,102.0,87.0,77.0,75.14285714285714,76.73333333333333,13.813382055439504,13.711141538867578,91.19575,76.73333333333333,13.711141538867578,59.85584665937425,596.9891799927076,206,Reorder Required
2017-12-31,1,32,41,2017,12,4,31,6,365,52,1,50.0,35.0,49.0,27.0,33.857142857142854,34.166666666666664,8.571825387640143,8.021880995916337,39.057896,34.166666666666664,8.021880995916337,35.01943856754713,274.18610523421376,64,Reorder Required
2017-12-31,1,33,61,2017,12,4,31,6,365,52,1,70.0,63.0,52.0,53.0,54.0,55.1,11.590225767142137,8.091502567082584,61.545925,55.1,8.091502567082584,35.32337081681305,421.02337081681304,94,Reorder Required
2017-12-31,1,34,32,2017,12,4,31,6,365,52,1,25.0,25.0,19.0,14.0,20.428571428571427,20.6,4.540820148282421,5.787024725401936,23.795864,20.6,5.787024725401936,25.263196619752367,169.46319661975238,114,Reorder Required
2017-12-31,1,35,55,2017,12,4,31,6,365,52,1,53.0,61.0,60.0,49.0,52.0,51.06666666666667,7.325753658611634,7.57916078209976,58.851673,51.06666666666667,7.57916078209976,33.08674805041612,390.55341471708283,138,Reorder Required
2017-12-31,1,36,71,2017,12,4,31,6,365,52,1,60.0,60.0,63.0,65.0,57.71428571428572,60.06666666666667,10.9653132758754,11.383391814191375,67.6901,60.06666666666667,11.383391814191375,49.694079297651946,470.16074596431866,120,Reorder Required
2017-12-31,1,37,17,2017,12,4,31,6,365,52,1,35.0,26.0,15.0,26.0,20.142857142857142,22.1,7.798046153333878,6.450608097504119,24.490133,22.1,6.450608097504119,28.16006297137339,182.8600629713734,58,Reorder Required
2017-12-31,1,38,90,2017,12,4,31,6,365,52,1,68.0,85.0,64.0,65.0,58.85714285714285,62.13333333333333,8.532849688676356,10.99446046514085,68.74158,62.13333333333333,10.99446046514085,47.99620351365546,482.9295368469888,137,Reorder Required
2017-12-31,1,39,41,2017,12,4,31,6,365,52,1,41.0,50.0,45.0,35.0,34.857142857142854,34.03333333333333,7.515064236331424,8.507535537365825,39.396187,34.03333333333333,8.507535537365825,37.13955844815848,275.37289178149183,178,Reorder Required
2017-12-31,1,40,40,2017,12,4,31,6,365,52,1,22.0,29.0,22.0,23.0,21.142857142857142,21.7,4.4507891221133535,4.403368616458858,25.12316,21.7,4.403368616458858,19.22286017865955,171.12286017865955,285,Healthy
2017-12-31,1,41,25,2017,12,4,31,6,365,52,1,24.0,28.0,16.0,20.0,16.0,17.333333333333332,6.13731754650739,5.2215292602926695,19.51991,17.333333333333332,5.2215292602926695,22.794532012199394,144.1278653455327,185,Healthy
2017-12-31,1,42,27,2017,12,4,31,6,365,52,1,31.0,29.0,27.0,23.0,24.142857142857142,25.666666666666668,7.403345447128693,5.466722735905555,28.54277,25.666666666666668,5.466722735905555,23.864921595485402,203.5315882621521,265,Healthy
2017-12-31,1,43,41,2017,12,4,31,6,365,52,1,54.0,46.0,42.0,40.0,38.57142857142857,38.36666666666667,12.245504520124282,8.620278151098315,45.847588,38.36666666666667,8.620278151098315,37.63173516301619,306.19840182968284,112,Reorder Required
2017-12-31,1,44,25,2017,12,4,31,6,365,52,1,38.0,22.0,23.0,17.0,23.428571428571427,23.066666666666663,9.795528620364738,6.570221921058227,25.918161,23.066666666666663,6.570221921058227,28.682235881681443,190.14890254834808,188,Reorder Required
2017-12-31,1,45,73,2017,12,4,31,6,365,52,1,79.0,82.0,69.0,63.0,65.42857142857143,62.23333333333333,10.09714716899653,10.344691569987518,70.36285,62.23333333333333,10.344691569987518,45.15964411835793,480.7929774516912,292,Reorder Required
2017-12-31,1,46,52,2017,12,4,31,6,365,52,1,57.0,63.0,35.0,39.0,44.42857142857143,45.06666666666667,10.097147168997314,9.070350840393,50.869762,45.06666666666667,9.070350840393,39.59652283584623,355.06318950251296,130,Reorder Required
2017-12-31,1,47,12,2017,12,4,31,6,365,52,1,16.0,19.0,21.0,16.0,15.571428571428571,16.6,3.5523298860110093,3.644551909451916,19.046192,16.6,3.644551909451916,15.91025368791435,132.11025368791437,185,Healthy
2017-12-31,1,48,47,2017,12,4,31,6,365,52,1,45.0,54.0,38.0,44.0,41.0,39.266666666666666,6.082762530297864,6.22527292482014,46.543396,39.266666666666666,6.22527292482014,27.17636460425334,302.04303127092004,212,Reorder Required
2017-12-31,1,49,21,2017,12,4,31,6,365,52,1,32.0,35.0,17.0,21.0,24.428571428571427,23.433333333333334,5.159365040297884,4.847205617554268,27.135063,23.433333333333334,4.847205617554268,21.160426019112357,185.19375935244568,212,Healthy
2017-12-31,1,50,45,2017,12,4,31,6,365,52,1,67.0,69.0,51.0,47.0,51.285714285714285,51.23333333333333,13.237752650585715,11.131450732150803,58.631058,51.23333333333333,11.131450732150803,48.59423310825416,407.22756644158744,82,Reorder Required
2017-12-31,2,1,31,2017,12,4,31,6,365,52,1,28.0,45.0,31.0,21.0,21.857142857142858,22.3,3.891382420535996,6.873988953870302,25.409948,22.3,6.873988953870302,30.008327723460678,186.10832772346066,172,Reorder Required
2017-12-31,2,2,79,2017,12,4,31,6,365,52,1,71.0,56.0,83.0,68.0,66.57142857142857,63.56666666666667,7.546680127869163,10.915611513453564,72.71012,63.56666666666667,10.915611513453564,47.65198923010599,492.6186558967727,54,Reorder Required
2017-12-31,2,3,54,2017,12,4,31,6,365,52,1,42.0,53.0,40.0,47.0,37.285714285714285,42.36666666666667,6.775305299746653,9.17448986962307,47.793243,42.36666666666667,9.17448986962307,40.05114069149167,336.6178073581583,283,Reorder Required
2017-12-31,2,4,29,2017,12,4,31,6,365,52,1,32.0,29.0,33.0,29.0,25.285714285714285,24.83333333333333,6.156684327197826,5.502872812940773,28.850231,24.83333333333333,5.502872812940773,24.022734383108574,197.85606771644188,280,Healthy
2017-12-31,2,5,22,2017,12,4,31,6,365,52,1,22.0,24.0,25.0,18.0,21.428571428571427,20.7,3.457221565416618,4.395530645459317,23.954187,20.7,4.395530645459317,19.188643597280148,164.08864359728017,299,Healthy
2017-12-31,2,6,58,2017,12,4,31,6,365,52,1,73.0,73.0,44.0,68.0,63.0,64.23333333333333,7.916228058025744,10.807670753979828,71.58847,64.23333333333333,10.807670753979828,47.180774960379324,496.81410829371265,90,Reorder Required
2017-12-31,2,7,70,2017,12,4,31,6,365,52,1,84.0,78.0,62.0,58.0,67.71428571428571,63.73333333333333,10.160614904527836,11.35913223170962,72.88543,63.73333333333333,11.35913223170962,49.58817434109292,495.7215076744262,77,Reorder Required
2017-12-31,2,8,124,2017,12,4,31,6,365,52,1,112.0,96.0,96.0,79.0,90.28571428571428,85.56666666666666,15.7872763717526,15.363825254042611,92.89449,85.56666666666666,15.363825254042611,67.07062033460333,666.03728700127,184,Reorder Required
2017-12-31,1,31,48,2017,12,4,31,6,365,52,1,65.0,51.0,39.0,58.0,44.57142857142857,44.4,10.61221219251818,8.845805551902153,50.653503,44.4,8.845805551902153,38.61627270000647,349.41627270000646,250,Reorder Required
2017-12-31,2,9,75,2017,12,4,31,6,365,52,1,61.0,65.0,46.0,59.0,51.85714285714285,53.8,7.988086367180578,9.907851292857194,60.51759,53.8,9.907851292857194,43.252622404051365,419.8526224040513,121,Reorder Required
2017-12-31,1,30,37,2017,12,4,31,6,365,52,1,27.0,38.0,37.0,19.0,28.428571428571427,30.966666666666665,2.935821455580214,5.610847457862376,34.117798,30.966666666666665,5.610847457862376,24.494096579407632,241.26076324607428,61,Reorder Required
2017-12-31,1,28,93,2017,12,4,31,6,365,52,1,77.0,66.0,88.0,72.0,64.14285714285714,67.56666666666666,15.01586462632754,12.00483619022052,77.55504,67.56666666666666,12.00483619022052,52.40698829749611,525.3736549641627,211,Reorder Required
2017-12-31,1,1,23,2017,12,4,31,6,365,52,1,19.0,22.0,19.0,12.0,17.571428571428573,17.0,4.755948656056705,5.4898024586030525,19.582424,17.0,5.4898024586030525,23.96567588635215,142.96567588635216,82,Reorder Required
2017-12-31,1,2,67,2017,12,4,31,6,365,52,1,47.0,55.0,56.0,56.0,48.285714285714285,46.93333333333333,6.676183683170373,7.597337706715932,53.769337,46.93333333333333,7.597337706715932,33.16609922693781,361.69943256027113,97,Reorder Required
2017-12-31,1,3,29,2017,12,4,31,6,365,52,1,33.0,39.0,30.0,32.0,27.0,28.133333333333333,6.782329983125576,7.001149330932925,31.96351,28.133333333333333,7.001149330932925,30.56344503510337,227.4967783684367,296,Healthy
2017-12-31,1,4,15,2017,12,4,31,6,365,52,1,11.0,14.0,23.0,21.0,16.714285714285715,16.066666666666666,5.056820005836378,3.894588051636995,19.1483,16.066666666666666,3.894588051636995,17.00178388206386,129.46845054873052,200,Healthy
2017-12-31,1,5,17,2017,12,4,31,6,365,52,1,15.0,16.0,13.0,15.0,13.857142857142858,13.966666666666669,5.14550196542482,4.723261098256001,16.28431,13.966666666666669,4.723261098256001,20.619347501298467,118.38601416796514,111,Reorder Required
2017-12-31,1,6,53,2017,12,4,31,6,365,52,1,50.0,47.0,56.0,40.0,43.71428571428572,47.7,11.714866419985375,10.2693047812233,52.392414,47.7,10.2693047812233,44.83054387126163,378.73054387126166,265,Reorder Required
2017-12-31,1,7,55,2017,12,4,31,6,365,52,1,45.0,49.0,54.0,44.0,45.85714285714285,44.4,11.582005747834195,9.011869567600629,51.453197,44.4,9.011869567600629,39.34122344397704,350.1412234439771,86,Reorder Required
2017-12-31,1,8,62,2017,12,4,31,6,365,52,1,59.0,73.0,69.0,64.0,57.42857142857143,60.333333333333336,8.541216596738726,10.16530045465104,67.89881,60.333333333333336,10.16530045465104,44.37651405867648,466.70984739200986,148,Reorder Required
2017-12-31,1,9,50,2017,12,4,31,6,365,52,1,37.0,44.0,51.0,39.0,36.57142857142857,38.06666666666667,4.859943170352588,7.380932252740279,44.090496,38.06666666666667,7.380932252740279,32.22138345453475,298.68805012120146,221,Reorder Required
2017-12-31,1,10,74,2017,12,4,31,6,365,52,1,88.0,59.0,71.0,73.0,61.71428571428572,57.6,16.131896827034804,12.319314804054086,66.04559,57.6,12.319314804054086,53.7798414355018,456.9798414355018,153,Reorder Required
2017-12-31,1,11,44,2017,12,4,31,6,365,52,1,59.0,54.0,40.0,49.0,55.142857142857146,53.23333333333333,9.70272421244922,8.467720995083207,61.579216,53.23333333333333,8.467720995083207,36.965748475376415,409.5990818087097,263,Reorder Required
2017-12-31,1,12,60,2017,12,4,31,6,365,52,1,58.0,59.0,53.0,49.0,53.71428571428572,54.3,4.7509397566612135,7.447054497562701,60.782204,54.3,7.447054497562701,32.51003943081835,412.61003943081835,268,Reorder Required
2017-12-31,1,13,75,2017,12,4,31,6,365,52,1,71.0,86.0,69.0,49.0,62.142857142857146,65.43333333333334,11.53875457503314,11.000574697631146,72.14316,65.43333333333334,11.000574697631146,48.02289513239058,506.05622846572396,84,Reorder Required
2017-12-31,1,14,52,2017,12,4,31,6,365,52,1,58.0,48.0,35.0,44.0,47.71428571428572,45.333333333333336,7.476948702830603,8.293467863047326,52.27653,45.333333333333336,8.293467863047326,36.205048228683694,353.5383815620171,242,Reorder Required
2017-12-31,1,15,64,2017,12,4,31,6,365,52,1,87.0,67.0,63.0,59.0,70.0,69.26666666666667,12.78019300845405,11.227838964648896,76.886765,69.26666666666667,11.227838964648896,49.01501494088415,533.8816816075508,276,Reorder Required
2017-12-31,1,16,38,2017,12,4,31,6,365,52,1,19.0,28.0,15.0,15.0,18.857142857142858,19.066666666666663,5.843188953205,5.771113161811678,22.265354,19.066666666666663,5.771113161811678,25.19373485337285,158.6604015200395,150,Reorder Required
2017-12-31,1,17,37,2017,12,4,31,6,365,52,1,34.0,37.0,28.0,23.0,25.0,25.1,7.767453465154093,6.402316391152052,28.626982,25.1,6.402316391152052,27.949246026472416,203.64924602647244,224,Healthy
2017-12-31,1,18,88,2017,12,4,31,6,365,52,1,79.0,60.0,76.0,67.0,65.28571428571429,65.46666666666667,13.487207342691764,11.56908285738044,73.399376,65.46666666666667,11.56908285738044,50.50471162725315,508.7713782939198,255,Reorder Required
2017-12-31,1,19,35,2017,12,4,31,6,365,52,1,33.0,40.0,33.0,36.0,30.571428571428573,32.166666666666664,5.798193478924871,7.244895150871886,36.273937,32.166666666666664,7.244895150871886,31.627514892508902,256.79418155917557,180,Reorder Required
2017-12-31,1,20,47,2017,12,4,31,6,365,52,1,51.0,45.0,43.0,40.0,38.285714285714285,38.2,9.446591726019175,8.868386316690838,45.75873,38.2,8.868386316690838,38.7148487952799,306.11484879527995,50,Reorder Required
2017-12-31,1,21,31,2017,12,4,31,6,365,52,1,46.0,29.0,38.0,23.0,30.285714285714285,31.066666666666663,9.84402163268456,8.304271162493958,34.68062,31.066666666666663,8.304271162493958,36.25220992074703,253.71887658741366,54,Reorder Required
2017-12-31,1,22,87,2017,12,4,31,6,365,52,1,73.0,84.0,61.0,66.0,61.71428571428572,60.3,9.340133577101044,11.665303697068246,69.84148,60.3,11.665303697068246,50.924762708300136,473.0247627083001,267,Reorder Required
2017-12-31,1,23,28,2017,12,4,31,6,365,52,1,20.0,24.0,21.0,22.0,21.285714285714285,21.9,3.988077469754397,3.5945360834426814,24.959076,21.9,3.5945360834426814,15.691910116471798,168.9919101164718,296,Healthy
2017-12-31,1,24,54,2017,12,4,31,6,365,52,1,58.0,65.0,50.0,49.0,45.0,49.56666666666667,8.755950357708999,10.944005864756363,55.23675,49.56666666666667,10.944005864756363,47.77594447721324,394.7426111438799,191,Reorder Required
2017-12-31,1,25,82,2017,12,4,31,6,365,52,1,64.0,79.0,67.0,63.0,60.285714285714285,63.16666666666666,7.609517849691704,10.856694528812714,70.258446,63.16666666666666,10.856694528812714,47.39478774266611,489.5614544093327,152,Reorder Required
2017-12-31,1,26,54,2017,12,4,31,6,365,52,1,52.0,33.0,40.0,26.0,41.0,37.03333333333333,10.488088481701428,9.249355367410462,43.827755,37.03333333333333,9.249355367410462,40.37796524821709,299.61129858155044,76,Reorder Required
2017-12-31,1,27,22,2017,12,4,31,6,365,52,1,27.0,17.0,18.0,17.0,18.285714285714285,16.6,4.855041562276044,3.6634259450920377,19.239704,16.6,3.6634259450920377,15.992648095405238,132.19264809540525,186,Healthy
2017-12-31,1,29,51,2017,12,4,31,6,365,52,1,55.0,66.0,59.0,47.0,53.85714285714285,55.43333333333333,6.440201120787097,9.163959892947288,62.007114,55.43333333333333,9.163959892947288,40.00517218715921,428.0385055204925,256,Reorder Required
2017-12-31,2,10,116,2017,12,4,31,6,365,52,1,84.0,100.0,91.0,84.0,73.28571428571429,80.93333333333334,7.476948702831237,15.377846433084729,90.815575,80.93333333333334,15.377846433084729,67.13182964677837,633.6651629801116,64,Reorder Required
2017-12-31,2,11,110,2017,12,4,31,6,365,52,1,83.0,93.0,72.0,74.0,73.42857142857143,76.43333333333334,13.074875944052758,14.986622387139615,85.25417,76.43333333333334,14.986622387139615,65.42394511818756,600.4572784515209,139,Reorder Required
2017-12-31,2,12,83,2017,12,4,31,6,365,52,1,98.0,78.0,81.0,82.0,78.42857142857143,75.36666666666666,17.424667790779846,11.07181364868775,84.973946,75.36666666666666,11.07181364868775,48.33388803684943,575.900554703516,91,Reorder Required
2017-12-31,2,45,115,2017,12,4,31,6,365,52,1,103.0,105.0,91.0,85.0,94.14285714285714,92.23333333333332,10.945753688510315,12.455945356040711,101.43681,92.23333333333332,12.455945356040711,54.37630069788446,700.0096340312177,173,Reorder Required
2017-12-31,2,46,77,2017,12,4,31,6,365,52,1,68.0,58.0,69.0,65.0,63.57142857142857,63.766666666666666,10.277112805601345,9.272440936426676,70.84427,63.766666666666666,9.272440936426676,40.47874506112777,486.84541172779444,254,Reorder Required
2017-12-31,2,47,24,2017,12,4,31,6,365,52,1,34.0,34.0,33.0,28.0,27.0,25.166666666666668,5.477225575051904,5.420798600876641,29.609552,25.166666666666668,5.420798600876641,23.664440258722678,199.83110692538935,228,Healthy
2017-12-31,2,48,64,2017,12,4,31,6,365,52,1,70.0,67.0,66.0,55.0,52.142857142857146,57.16666666666666,11.53875457503298,10.875734880705918,63.367107,57.16666666666666,10.875734880705918,47.47790820204066,447.6445748687073,112,Reorder Required
2017-12-31,2,49,44,2017,12,4,31,6,365,52,1,34.0,34.0,30.0,33.0,31.714285714285715,31.166666666666668,4.151878519188254,3.974776795583755,35.891205,31.166666666666668,3.974776795583755,17.351847014872973,235.51851368153967,145,Reorder Required
2017-12-31,2,50,73,2017,12,4,31,6,365,52,1,89.0,92.0,69.0,76.0,70.0,69.9,13.416407864998382,12.48267765262357,80.285164,69.9,12.48267765262357,54.493000262292036,543.7930002622921,280,Reorder Required
2017-12-31,3,1,19,2017,12,4,31,6,365,52,1,27.0,19.0,19.0,18.0,20.142857142857142,23.0,6.593647736738092,5.483517622588765,25.097586,23.0,5.483517622588765,23.93823949969652,184.93823949969652,290,Healthy
2017-12-31,3,2,68,2017,12,4,31,6,365,52,1,60.0,66.0,67.0,58.0,58.85714285714285,57.36666666666667,4.947341758579968,8.214719057605954,64.273994,57.36666666666667,8.214719057605954,35.861271132535585,437.42793779920225,101,Reorder Required
2017-12-31,3,3,35,2017,12,4,31,6,365,52,1,36.0,35.0,45.0,41.0,33.714285714285715,36.86666666666667,3.5923198500083,9.227893746056273,41.587673,36.86666666666667,9.227893746056273,40.28427476203865,298.3509414287053,145,Reorder Required
2017-12-31,3,4,30,2017,12,4,31,6,365,52,1,24.0,29.0,24.0,17.0,20.428571428571427,21.1,3.3594217189444144,5.081066952846572,24.162611,21.1,5.081066952846572,22.181345260966292,169.8813452609663,181,Healthy
2017-12-31,3,5,21,2017,12,4,31,6,365,52,1,15.0,18.0,26.0,23.0,18.857142857142858,19.83333333333333,4.05908739450024,4.136326317192466,22.86732,19.83333333333333,4.136326317192466,18.057089781559842,156.89042311489317,271,Healthy
2017-12-31,3,6,65,2017,12,4,31,6,365,52,1,66.0,80.0,63.0,64.0,54.42857142857143,56.93333333333333,7.934253648100487,10.6607023555036,65.31215,56.93333333333333,10.6607023555036,46.539185936005985,445.0725192693393,278,Reorder Required
2017-12-31,3,7,73,2017,12,4,31,6,365,52,1,81.0,63.0,56.0,67.0,57.42857142857143,56.93333333333333,11.399665826347729,8.98632422008633,65.03631,56.93333333333333,8.98632422008633,39.22970549345907,437.76303882679235,200,Reorder Required
2017-12-31,3,8,76,2017,12,4,31,6,365,52,1,71.0,103.0,82.0,88.0,69.28571428571429,74.5,12.120427463780665,13.950033988341096,88.43536,74.5,13.950033988341096,60.898729178180936,582.3987291781809,280,Reorder Required
2017-12-31,3,9,58,2017,12,4,31,6,365,52,1,61.0,71.0,45.0,47.0,51.71428571428572,50.96666666666667,8.673989580239006,9.625695974240417,58.1601,50.96666666666667,9.625695974240417,42.02087627719696,398.7875429438636,286,Reorder Required
2017-12-31,3,10,68,2017,12,4,31,6,365,52,1,101.0,72.0,81.0,75.0,63.85714285714285,70.63333333333334,18.4610271601968,14.140875779670976,74.87242,70.63333333333334,14.140875779670976,61.731847045548896,556.1651803788823,192,Reorder Required
2017-12-31,3,11,90,2017,12,4,31,6,365,52,1,104.0,76.0,75.0,65.0,75.85714285714286,67.23333333333333,13.133019092204272,12.759535537253988,80.171814,67.23333333333333,12.759535537253988,55.70162049583721,526.3349538291706,220,Reorder Required
2017-12-31,3,12,89,2017,12,4,31,6,365,52,1,82.0,81.0,76.0,73.0,69.42857142857143,67.9,13.314868166291776,13.623888755696896,78.571884,67.9,13.623888755696896,59.47494553635227,534.7749455363523,78,Reorder Required
2017-12-31,3,13,98,2017,12,4,31,6,365,52,1,97.0,104.0,87.0,71.0,86.42857142857143,84.73333333333333,11.2673147179089,12.86249113356015,98.95853,84.73333333333333,12.86249113356015,56.151072087286174,649.2844054206195,85,Reorder Required
2017-12-31,3,14,73,2017,12,4,31,6,365,52,1,68.0,72.0,74.0,57.0,56.42857142857143,57.03333333333333,12.421180068162217,10.962265476068946,66.94385,57.03333333333333,10.962265476068946,47.855656621653395,447.08898995498674,62,Reorder Required
2017-12-31,3,15,104,2017,12,4,31,6,365,52,1,100.0,90.0,79.0,87.0,82.71428571428571,84.86666666666666,15.882005390948285,14.053428427779068,95.66783,84.86666666666666,14.053428427779068,61.35009653478561,655.4167632014522,209,Reorder Required
2017-12-31,3,16,42,2017,12,4,31,6,365,52,1,26.0,31.0,24.0,17.0,24.428571428571427,24.133333333333333,4.03555625480731,5.177759689508624,27.418026,24.133333333333333,5.177759689508624,22.60345640337647,191.5367897367098,120,Reorder Required
2017-12-31,3,17,36,2017,12,4,31,6,365,52,1,46.0,24.0,27.0,34.0,33.285714285714285,32.03333333333333,8.380817098475136,7.752567242570435,36.595055,32.03333333333333,7.752567242570435,33.84375216114276,258.0770854944761,236,Reorder Required
2017-12-31,3,18,106,2017,12,4,31,6,365,52,1,101.0,84.0,74.0,97.0,84.0,80.33333333333333,15.631165450257413,13.56804901314096,92.28385,80.33333333333333,13.56804901314096,59.23117771742543,621.5645110507587,292,Reorder Required
2017-12-31,3,19,47,2017,12,4,31,6,365,52,1,35.0,44.0,48.0,33.0,33.142857142857146,37.0,3.891382420535715,6.544278891283228,41.050827,37.0,6.544278891283228,28.568981853365127,287.56898185336513,135,Reorder Required
2017-12-31,3,20,55,2017,12,4,31,6,365,52,1,53.0,61.0,57.0,67.0,46.42857142857143,47.03333333333333,7.721337165223004,6.666867813057375,54.03243,47.03333333333333,6.666867813057375,29.104142524199936,358.33747585753326,77,Reorder Required
2017-12-31,3,21,46,2017,12,4,31,6,365,52,1,50.0,53.0,50.0,41.0,39.0,39.23333333333333,9.66091783079323,8.589019988788904,46.408443,39.23333333333333,8.589019988788904,37.49527797856206,312.1286113118953,115,Reorder Required
2017-12-31,2,44,24,2017,12,4,31,6,365,52,1,36.0,31.0,42.0,32.0,32.0,34.46666666666667,3.9157800414902,7.614565594661546,38.538322,34.46666666666667,7.614565594661546,33.24130739368413,274.5079740603508,219,Reorder Required
2017-12-31,2,43,62,2017,12,4,31,6,365,52,1,60.0,70.0,67.0,56.0,56.71428571428572,57.833333333333336,8.673989580239185,10.295909242336617,66.40099,57.833333333333336,10.295909242336617,44.94668537124833,449.7800187045817,94,Reorder Required
2017-12-31,2,42,51,2017,12,4,31,6,365,52,1,41.0,51.0,50.0,42.0,41.42857142857143,42.1,9.69290363886823,10.124568956341754,48.809616,42.1,10.124568956341754,44.19870112383833,338.89870112383835,111,Reorder Required
2017-12-31,2,41,32,2017,12,4,31,6,365,52,1,30.0,28.0,24.0,23.0,21.571428571428573,23.3,4.8941169737124826,5.522056088838193,26.105967,23.3,5.522056088838193,24.106478775746158,187.20647877574615,234,Healthy
2017-12-31,2,13,110,2017,12,4,31,6,365,52,1,111.0,97.0,95.0,99.0,93.28571428571428,91.63333333333334,15.28304382547673,15.259781110495576,98.51885,91.63333333333334,15.259781110495576,66.61641670142636,708.0497500347598,294,Reorder Required
2017-12-31,2,14,75,2017,12,4,31,6,365,52,1,71.0,65.0,67.0,73.0,61.42857142857143,64.56666666666666,12.75221736087688,12.339125697896502,72.27677,64.56666666666666,12.339125697896502,53.86632568779074,505.83299235445736,183,Reorder Required
2017-12-31,2,15,106,2017,12,4,31,6,365,52,1,117.0,113.0,103.0,90.0,96.85714285714286,96.5,13.582201238245728,15.053353389721885,106.0179,96.5,15.053353389721885,65.7152586201792,741.2152586201792,77,Reorder Required
2017-12-31,2,16,30,2017,12,4,31,6,365,52,1,35.0,32.0,36.0,38.0,23.857142857142858,26.03333333333333,5.956189257922721,6.294405470724115,29.229734,26.03333333333333,6.294405470724115,27.478162018791753,209.71149535212507,77,Reorder Required
2017-12-31,2,17,51,2017,12,4,31,6,365,52,1,34.0,44.0,35.0,40.0,30.142857142857142,36.6,4.6700667885507405,8.849702897799073,40.260273,36.6,8.849702897799073,38.63328652323361,294.8332865232336,157,Reorder Required
2017-12-31,2,18,86,2017,12,4,31,6,365,52,1,113.0,104.0,100.0,103.0,92.14285714285714,93.3,12.65475630515403,14.989996664442456,100.23589,93.3,14.989996664442456,65.43867549087408,718.5386754908741,93,Reorder Required
2017-12-31,2,19,47,2017,12,4,31,6,365,52,1,50.0,62.0,41.0,52.0,41.57142857142857,43.9,6.214422549123489,7.298322906077833,48.83045,43.9,7.298322906077833,31.860753205591465,339.1607532055915,133,Reorder Required
